campaignID,term,termWildcard
311,noise_cancelling air fryer,%noise_cancelling%air%fryer%
311,bluetooth smart lock,%bluetooth%smart%lock%
311,4K floor lamp,%4K%floor%lamp%
311,4K ice maker,%4K%ice%maker%
311,energy_saving mini fridge,%energy_saving%mini%fridge%
311,pro washing machine,%pro%washing%machine%
311,ultra wireless router,%ultra%wireless%router%
311,all_in_one camera lens,%all_in_one%camera%lens%
311,touch_screen flash drive,%touch_screen%flash%drive%
311,gaming air purifier,%gaming%air%purifier%
311,smart_home portable heater,%smart_home%portable%heater%
311,eco LED lamp,%eco%LED%lamp%
311,high_speed humidifier,%high_speed%humidifier%
311,noise_cancelling OLED TV,%noise_cancelling%OLED%TV%
311,black camera filter,%black%camera%filter%
312,LED dishwasher,%LED%dishwasher%
312,eco thermostat,%eco%thermostat%
312,smart_home ceiling fan,%smart_home%ceiling%fan%
312,advanced rice cooker,%advanced%rice%cooker%
312,professional humidifier,%professional%humidifier%
312,gaming electric grill,%gaming%electric%grill%
312,eco external hard drive,%eco%external%hard%drive%
312,digital camera,%digital%camera%
312,smart_home air fryer,%smart_home%air%fryer%
312,touch_screen digital camera,%touch_screen%digital%camera%
312,black juicer,%black%juicer%
312,gaming air purifier,%gaming%air%purifier%
312,all_in_one fan,%all_in_one%fan%
312,eco SSD,%eco%SSD%
312,bluetooth fitness tracker,%bluetooth%fitness%tracker%
313,advanced LED lamp,%advanced%LED%lamp%
313,energy_saving electric skillet,%energy_saving%electric%skillet%
313,USB_C electric grill,%USB_C%electric%grill%
313,coffee maker,%coffee%maker%
313,bluetooth water purifier,%bluetooth%water%purifier%
313,eco portable charger,%eco%portable%charger%
313,4K thermostat,%4K%thermostat%
313,black laptop,%black%laptop%
313,professional thermostat,%professional%thermostat%
313,smart_home washing machine,%smart_home%washing%machine%
313,noise_cancelling OLED TV,%noise_cancelling%OLED%TV%
313,pro slow cooker,%pro%slow%cooker%
314,high_speed electric skillet,%high_speed%electric%skillet%
314,USB_C studio headphones,%USB_C%studio%headphones%
314,sound system,%sound%system%
314,eco LED lamp,%eco%LED%lamp%
314,smart_home washing machine,%smart_home%washing%machine%
314,advanced wireless headphones,%advanced%wireless%headphones%
314,touch_screen smart lock,%touch_screen%smart%lock%
314,humidifier,%humidifier%
314,USB_C desktop PC,%USB_C%desktop%PC%
314,black smoke detector,%black%smoke%detector%
314,compact juicer,%compact%juicer%
314,LED electric skillet,%LED%electric%skillet%
314,noise_cancelling flash drive,%noise_cancelling%flash%drive%
315,advanced LED lamp,%advanced%LED%lamp%
315,professional desk lamp,%professional%desk%lamp%
315,4K game controller,%4K%game%controller%
315,high_speed fan,%high_speed%fan%
315,noise_cancelling juicer,%noise_cancelling%juicer%
315,advanced dryer,%advanced%dryer%
315,4K gaming mouse,%4K%gaming%mouse%
315,compact webcam,%compact%webcam%
315,ultra convection oven,%ultra%convection%oven%
315,pro convection oven,%pro%convection%oven%
315,advanced vacuum cleaner,%advanced%vacuum%cleaner%
315,4K toaster,%4K%toaster%
315,4K studio headphones,%4K%studio%headphones%
316,4K smart lock,%4K%smart%lock%
316,high_speed flash drive,%high_speed%flash%drive%
316,smart_home power bank,%smart_home%power%bank%
316,gaming air fryer,%gaming%air%fryer%
316,compact subwoofer,%compact%subwoofer%
316,ultra rice cooker,%ultra%rice%cooker%
316,black laptop,%black%laptop%
316,USB_C juicer,%USB_C%juicer%
316,compact game controller,%compact%game%controller%
316,eco OLED TV,%eco%OLED%TV%
316,4K mirrorless camera,%4K%mirrorless%camera%
316,energy_saving video doorbell,%energy_saving%video%doorbell%
316,pro ceiling fan,%pro%ceiling%fan%
316,4K smart home hub,%4K%smart%home%hub%
317,bluetooth security camera,%bluetooth%security%camera%
317,LED smart TV,%LED%smart%TV%
317,touch_screen mini fridge,%touch_screen%mini%fridge%
317,advanced rice cooker,%advanced%rice%cooker%
317,advanced camera filter,%advanced%camera%filter%
317,4K ceiling lamp,%4K%ceiling%lamp%
317,4K gaming mouse,%4K%gaming%mouse%
317,compact SSD,%compact%SSD%
317,ultra coffee maker,%ultra%coffee%maker%
317,touch_screen floor lamp,%touch_screen%floor%lamp%
317,4K memory card,%4K%memory%card%
317,4K TV,%4K%TV%
318,USB_C humidifier,%USB_C%humidifier%
318,ultra tripod,%ultra%tripod%
318,energy_saving mirrorless camera,%energy_saving%mirrorless%camera%
318,USB_C camcorder,%USB_C%camcorder%
318,high_speed camera lens,%high_speed%camera%lens%
318,black coffee maker,%black%coffee%maker%
318,black ice maker,%black%ice%maker%
318,black juicer,%black%juicer%
318,advanced dishwasher,%advanced%dishwasher%
318,LED ceiling lamp,%LED%ceiling%lamp%
319,4K soundbar,%4K%soundbar%
319,all_in_one game controller,%all_in_one%game%controller%
319,pro ceiling fan,%pro%ceiling%fan%
319,eco portable charger,%eco%portable%charger%
319,advanced electric grill,%advanced%electric%grill%
319,black laptop,%black%laptop%
319,all_in_one home theater,%all_in_one%home%theater%
319,gaming webcam,%gaming%webcam%
319,4K ice maker,%4K%ice%maker%
319,LED portable charger,%LED%portable%charger%
319,pro dehumidifier,%pro%dehumidifier%
319,touch_screen camcorder,%touch_screen%camcorder%
319,all_in_one electric skillet,%all_in_one%electric%skillet%
320,compact smart lock,%compact%smart%lock%
320,bluetooth water purifier,%bluetooth%water%purifier%
320,4K thermostat,%4K%thermostat%
320,eco desktop PC,%eco%desktop%PC%
320,4K digital camera,%4K%digital%camera%
320,energy_saving flash drive,%energy_saving%flash%drive%
320,smart home hub,%smart%home%hub%
320,4K studio headphones,%4K%studio%headphones%
320,touch_screen OLED TV,%touch_screen%OLED%TV%
321,high_speed rice cooker,%high_speed%rice%cooker%
321,smart_home humidifier,%smart_home%humidifier%
321,advanced smart earbuds,%advanced%smart%earbuds%
321,coffee maker,%coffee%maker%
321,LED electric skillet,%LED%electric%skillet%
321,soundbar,%soundbar%
321,touch_screen blender,%touch_screen%blender%
321,eco rice cooker,%eco%rice%cooker%
321,energy_saving espresso machine,%energy_saving%espresso%machine%
321,smart_home camera lens,%smart_home%camera%lens%
321,bluetooth food processor,%bluetooth%food%processor%
321,high_speed LED TV,%high_speed%LED%TV%
322,advanced refrigerator,%advanced%refrigerator%
322,noise_cancelling gaming console,%noise_cancelling%gaming%console%
322,touch_screen printer,%touch_screen%printer%
322,smart_home game controller,%smart_home%game%controller%
322,ultra security camera,%ultra%security%camera%
322,energy_saving subwoofer,%energy_saving%subwoofer%
322,smart_home microphone,%smart_home%microphone%
323,advanced wireless headphones,%advanced%wireless%headphones%
323,black coffee maker,%black%coffee%maker%
323,all_in_one smart scale,%all_in_one%smart%scale%
323,noise_cancelling handheld vacuum,%noise_cancelling%handheld%vacuum%
323,compact juicer,%compact%juicer%
324,pro tablet,%pro%tablet%
324,LED dryer,%LED%dryer%
324,smart_home slow cooker,%smart_home%slow%cooker%
324,energy_saving action camera,%energy_saving%action%camera%
324,energy_saving smartwatch,%energy_saving%smartwatch%
325,bluetooth mechanical keyboard,%bluetooth%mechanical%keyboard%
325,smart_home slow cooker,%smart_home%slow%cooker%
325,energy_saving vacuum cleaner,%energy_saving%vacuum%cleaner%
325,eco external hard drive,%eco%external%hard%drive%
325,noise_cancelling SSD,%noise_cancelling%SSD%
325,USB_C juicer,%USB_C%juicer%
325,touch_screen digital camera,%touch_screen%digital%camera%
325,4K projector,%4K%projector%
325,LED smart scale,%LED%smart%scale%
325,pro wireless router,%pro%wireless%router%
325,eco SSD,%eco%SSD%
326,bluetooth security camera,%bluetooth%security%camera%
326,USB_C camera filter,%USB_C%camera%filter%
326,compact vacuum cleaner,%compact%vacuum%cleaner%
326,bluetooth humidifier,%bluetooth%humidifier%
326,eco LED TV,%eco%LED%TV%
326,touch_screen desktop PC,%touch_screen%desktop%PC%
326,eco smart TV,%eco%smart%TV%
326,black digital camera,%black%digital%camera%
326,ultra rice cooker,%ultra%rice%cooker%
326,touch_screen gaming console,%touch_screen%gaming%console%
326,compact laptop,%compact%laptop%
326,eco dryer,%eco%dryer%
326,compact webcam,%compact%webcam%
326,noise_cancelling OLED TV,%noise_cancelling%OLED%TV%
326,all_in_one water purifier,%all_in_one%water%purifier%
327,4K soundbar,%4K%soundbar%
327,high_speed external hard drive,%high_speed%external%hard%drive%
327,noise_cancelling electric grill,%noise_cancelling%electric%grill%
327,pro washing machine,%pro%washing%machine%
327,touch_screen sound system,%touch_screen%sound%system%
327,USB_C wireless headphones,%USB_C%wireless%headphones%
327,4K studio headphones,%4K%studio%headphones%
328,high_speed rice cooker,%high_speed%rice%cooker%
328,compact security camera,%compact%security%camera%
328,eco smart TV,%eco%smart%TV%
328,ultra mini fridge,%ultra%mini%fridge%
328,4K thermostat,%4K%thermostat%
328,energy_saving espresso machine,%energy_saving%espresso%machine%
328,touch_screen OLED TV,%touch_screen%OLED%TV%
329,advanced air purifier,%advanced%air%purifier%
329,energy_saving microphone,%energy_saving%microphone%
329,professional studio headphones,%professional%studio%headphones%
329,smart_home digital camera,%smart_home%digital%camera%
329,eco laptop,%eco%laptop%
329,eco scanner,%eco%scanner%
329,energy_saving scanner,%energy_saving%scanner%
329,smart lock,%smart%lock%
329,smart home hub,%smart%home%hub%
329,pro air fryer,%pro%air%fryer%
329,ultra air fryer,%ultra%air%fryer%
330,4K home theater,%4K%home%theater%
330,energy_saving electric kettle,%energy_saving%electric%kettle%
330,LED soundbar,%LED%soundbar%
330,LED microwave oven,%LED%microwave%oven%
330,bluetooth power bank,%bluetooth%power%bank%
330,smart lock,%smart%lock%
330,compact game controller,%compact%game%controller%
330,eco blender,%eco%blender%
330,LED game controller,%LED%game%controller%
330,touch_screen smoke detector,%touch_screen%smoke%detector%
331,touch_screen printer,%touch_screen%printer%
331,ultra tripod,%ultra%tripod%
331,smart lock,%smart%lock%
331,noise_cancelling sound system,%noise_cancelling%sound%system%
331,USB_C desktop PC,%USB_C%desktop%PC%
332,energy_saving LED TV,%energy_saving%LED%TV%
332,gaming electric grill,%gaming%electric%grill%
332,advanced smartwatch,%advanced%smartwatch%
332,noise_cancelling LED lamp,%noise_cancelling%LED%lamp%
332,all_in_one gaming headset,%all_in_one%gaming%headset%
332,ultra camera bag,%ultra%camera%bag%
332,eco ceiling fan,%eco%ceiling%fan%
332,pro portable heater,%pro%portable%heater%
332,smart_home video doorbell,%smart_home%video%doorbell%
332,4K camera lens,%4K%camera%lens%
333,gaming wireless headphones,%gaming%wireless%headphones%
333,bluetooth mechanical keyboard,%bluetooth%mechanical%keyboard%
333,gaming convection oven,%gaming%convection%oven%
333,energy_saving vacuum cleaner,%energy_saving%vacuum%cleaner%
333,noise_cancelling SSD,%noise_cancelling%SSD%
333,all_in_one electric grill,%all_in_one%electric%grill%
333,bluetooth smart light bulb,%bluetooth%smart%light%bulb%
333,pro portable heater,%pro%portable%heater%
333,professional electric kettle,%professional%electric%kettle%
333,bluetooth wireless router,%bluetooth%wireless%router%
334,high_speed robot vacuum,%high_speed%robot%vacuum%
334,4K thermostat,%4K%thermostat%
334,eco ceiling fan,%eco%ceiling%fan%
334,pro scanner,%pro%scanner%
334,pro robot vacuum,%pro%robot%vacuum%
335,4K video doorbell,%4K%video%doorbell%
335,high_speed gaming console,%high_speed%gaming%console%
335,4K QLED TV,%4K%QLED%TV%
335,USB_C camcorder,%USB_C%camcorder%
335,gaming game controller,%gaming%game%controller%
335,bluetooth subwoofer,%bluetooth%subwoofer%
335,4K memory card,%4K%memory%card%
335,professional smart TV,%professional%smart%TV%
335,LED refrigerator,%LED%refrigerator%
336,gaming wireless headphones,%gaming%wireless%headphones%
336,advanced video doorbell,%advanced%video%doorbell%
336,pro humidifier,%pro%humidifier%
336,noise_cancelling electric grill,%noise_cancelling%electric%grill%
336,professional humidifier,%professional%humidifier%
336,professional studio headphones,%professional%studio%headphones%
336,smart_home tripod,%smart_home%tripod%
336,USB_C blender,%USB_C%blender%
336,smart_home microphone,%smart_home%microphone%
336,eco dryer,%eco%dryer%
336,eco soundbar,%eco%soundbar%
336,smart_home camera filter,%smart_home%camera%filter%
336,all_in_one power bank,%all_in_one%power%bank%
336,water purifier,%water%purifier%
336,ultra air fryer,%ultra%air%fryer%
337,advanced refrigerator,%advanced%refrigerator%
337,eco thermostat,%eco%thermostat%
337,pro microwave oven,%pro%microwave%oven%
337,professional gaming headset,%professional%gaming%headset%
337,high_speed robot vacuum,%high_speed%robot%vacuum%
337,eco digital camera,%eco%digital%camera%
337,smart_home toaster,%smart_home%toaster%
337,touch_screen soundbar,%touch_screen%soundbar%
337,compact SSD,%compact%SSD%
337,smart_home water purifier,%smart_home%water%purifier%
337,pro scanner,%pro%scanner%
337,ultra air fryer,%ultra%air%fryer%
338,noise_cancelling air fryer,%noise_cancelling%air%fryer%
338,all_in_one convection oven,%all_in_one%convection%oven%
338,black microwave oven,%black%microwave%oven%
338,noise_cancelling OLED TV,%noise_cancelling%OLED%TV%
338,high_speed sound system,%high_speed%sound%system%
338,bluetooth LED lamp,%bluetooth%LED%lamp%
339,noise_cancelling gaming mouse,%noise_cancelling%gaming%mouse%
339,4K laptop,%4K%laptop%
339,advanced mirrorless camera,%advanced%mirrorless%camera%
339,ultra smart lock,%ultra%smart%lock%
339,noise_cancelling LED lamp,%noise_cancelling%LED%lamp%
339,black laptop,%black%laptop%
339,pro tripod,%pro%tripod%
339,noise_cancelling SSD,%noise_cancelling%SSD%
339,USB_C power bank,%USB_C%power%bank%
339,ultra humidifier,%ultra%humidifier%
339,LED electric skillet,%LED%electric%skillet%
339,all_in_one water purifier,%all_in_one%water%purifier%
340,touch_screen toaster,%touch_screen%toaster%
340,all_in_one camcorder,%all_in_one%camcorder%
340,energy_saving ceiling lamp,%energy_saving%ceiling%lamp%
340,4K webcam,%4K%webcam%
340,coffee maker,%coffee%maker%
340,compact espresso machine,%compact%espresso%machine%
340,gaming SSD,%gaming%SSD%
340,gaming juicer,%gaming%juicer%
340,USB_C camcorder,%USB_C%camcorder%
340,compact flash drive,%compact%flash%drive%
340,smart_home camera filter,%smart_home%camera%filter%
340,black gaming headset,%black%gaming%headset%
341,smart_home mirrorless camera,%smart_home%mirrorless%camera%
341,eco fitness tracker,%eco%fitness%tracker%
341,pro washing machine,%pro%washing%machine%
341,bluetooth fan,%bluetooth%fan%
341,eco scanner,%eco%scanner%
341,compact game controller,%compact%game%controller%
341,touch_screen memory card,%touch_screen%memory%card%
341,touch_screen smoke detector,%touch_screen%smoke%detector%
341,4K humidifier,%4K%humidifier%
341,bluetooth speaker,%bluetooth%speaker%
342,USB_C electric skillet,%USB_C%electric%skillet%
342,4K webcam,%4K%webcam%
342,pro humidifier,%pro%humidifier%
342,energy_saving fan,%energy_saving%fan%
342,high_speed robot vacuum,%high_speed%robot%vacuum%
342,black coffee maker,%black%coffee%maker%
342,smart_home portable heater,%smart_home%portable%heater%
343,high_speed microwave oven,%high_speed%microwave%oven%
343,energy_saving action camera,%energy_saving%action%camera%
343,touch_screen memory card,%touch_screen%memory%card%
343,high_speed soundbar,%high_speed%soundbar%
343,smart_home water purifier,%smart_home%water%purifier%
343,all_in_one fan,%all_in_one%fan%
343,black tablet,%black%tablet%
343,smart_home fitness tracker,%smart_home%fitness%tracker%
344,noise_cancelling tripod,%noise_cancelling%tripod%
344,energy_saving electric skillet,%energy_saving%electric%skillet%
344,eco thermostat,%eco%thermostat%
344,energy_saving video doorbell,%energy_saving%video%doorbell%
344,high_speed gaming console,%high_speed%gaming%console%
344,smart_home mirrorless camera,%smart_home%mirrorless%camera%
344,professional portable charger,%professional%portable%charger%
344,touch_screen smart lock,%touch_screen%smart%lock%
344,noise_cancelling handheld vacuum,%noise_cancelling%handheld%vacuum%
344,gaming air purifier,%gaming%air%purifier%
344,portable charger,%portable%charger%
344,compact juicer,%compact%juicer%
344,black camera filter,%black%camera%filter%
344,all_in_one electric skillet,%all_in_one%electric%skillet%
345,eco ceiling fan,%eco%ceiling%fan%
345,4K desktop PC,%4K%desktop%PC%
345,LED TV,%LED%TV%
345,all_in_one water purifier,%all_in_one%water%purifier%
346,bluetooth refrigerator,%bluetooth%refrigerator%
346,all_in_one smartwatch,%all_in_one%smartwatch%
346,smart_home ceiling fan,%smart_home%ceiling%fan%
346,USB_C convection oven,%USB_C%convection%oven%
346,professional memory card,%professional%memory%card%
346,USB_C camcorder,%USB_C%camcorder%
346,gaming juicer,%gaming%juicer%
346,black convection oven,%black%convection%oven%
346,advanced electric grill,%advanced%electric%grill%
346,compact memory card,%compact%memory%card%
346,all_in_one desk lamp,%all_in_one%desk%lamp%
346,advanced vacuum cleaner,%advanced%vacuum%cleaner%
346,noise_cancelling sound system,%noise_cancelling%sound%system%
346,bluetooth mirrorless camera,%bluetooth%mirrorless%camera%
347,eco air purifier,%eco%air%purifier%
347,high_speed fan,%high_speed%fan%
347,4K home theater,%4K%home%theater%
347,smart_home slow cooker,%smart_home%slow%cooker%
347,smart_home ceiling fan,%smart_home%ceiling%fan%
347,touch_screen external hard drive,%touch_screen%external%hard%drive%
347,LED electric skillet,%LED%electric%skillet%
347,high_speed robot vacuum,%high_speed%robot%vacuum%
347,ultra smartwatch,%ultra%smartwatch%
347,compact subwoofer,%compact%subwoofer%
347,eco ceiling fan,%eco%ceiling%fan%
347,smart_home 4K TV,%smart_home%4K%TV%
347,energy_saving video doorbell,%energy_saving%video%doorbell%
347,black dehumidifier,%black%dehumidifier%
348,LED electric kettle,%LED%electric%kettle%
348,gaming video doorbell,%gaming%video%doorbell%
348,ultra rice cooker,%ultra%rice%cooker%
348,smart_home microphone,%smart_home%microphone%
348,all_in_one gaming headset,%all_in_one%gaming%headset%
348,noise_cancelling SSD,%noise_cancelling%SSD%
348,advanced SSD,%advanced%SSD%
348,bluetooth speaker,%bluetooth%speaker%
349,black humidifier,%black%humidifier%
349,eco fitness tracker,%eco%fitness%tracker%
349,eco studio headphones,%eco%studio%headphones%
349,all_in_one studio headphones,%all_in_one%studio%headphones%
349,eco espresso machine,%eco%espresso%machine%
349,all_in_one smart scale,%all_in_one%smart%scale%
349,bluetooth subwoofer,%bluetooth%subwoofer%
349,advanced SSD,%advanced%SSD%
349,pro SSD,%pro%SSD%
349,bluetooth speaker,%bluetooth%speaker%
